strategy,families,macd_filter,macd_timeframe,stop_atr_buffer,target_r,max_hold_bars,use_risk_controls,score,trades,net_points,profit_factor,win_rate,avg_points,max_drawdown_points,worst_trade_points
phase_trend_macd1_trend_stop0.8_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,1,0.8,1.8,60,True,62.947506328043296,181,13.906540149335342,1.0098861820770155,0.4419889502762431,0.07683171353223946,391.3756738563716,-88.38803519690191
phase_trend_macd1_trend_hist_stop0.8_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,1,0.8,1.8,60,True,62.947506328043296,181,13.906540149335342,1.0098861820770155,0.4419889502762431,0.07683171353223946,391.3756738563716,-88.38803519690191
phase_long_macd60_trend_stop1.25_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long,trend,60,1.25,1.8,60,True,62.86416213925092,134,11.124371319208876,1.0072392457105488,0.44776119402985076,0.08301769641200654,327.58373624406886,-66.95206985557161
phase_long_macd60_trend_hist_stop1.25_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,60,1.25,1.8,60,True,62.86416213925092,134,11.124371319208876,1.0072392457105488,0.44776119402985076,0.08301769641200654,327.58373624406886,-66.95206985557161
phase_plus_fast_macd1_hist_repair_stop1.25_r1.2_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,hist_repair,1,1.25,1.2,60,False,62.70146105156361,479,16.876641033337364,1.0030815962969202,0.4759916492693111,0.035233071050808695,569.4534638200312,-79.88254405032421
selective_bidirectional_session_macd60_trend_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend,60,0.8,1.8,30,False,62.6988919736591,358,15.674315524916892,1.0041873442955762,0.4553072625698324,0.04378300425954439,473.1253099456444,-78.99006900141467
selective_bidirectional_session_macd60_trend_hist_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend_hist,60,0.8,1.8,30,False,62.6988919736591,358,15.674315524916892,1.0041873442955762,0.4553072625698324,0.04378300425954439,473.1253099456444,-78.99006900141467
smc_trend_filtered_macd60_cross_recent_5_stop0.8_r1.2_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,60,0.8,1.2,60,False,62.65559560806121,14,40.62388758258021,1.2583970448697759,0.6428571428571429,2.901706255898586,115.78799490442543,-74.48600773532962
smc_trend_filtered_macd60_cross_recent_5_stop0.8_r1.2_h60_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,60,0.8,1.2,60,True,62.65559560806121,14,40.62388758258021,1.2583970448697759,0.6428571428571429,2.901706255898586,115.78799490442543,-74.48600773532962
smc_long_bias_macd5_hist_deceleration_stop0.8_r1.2_h30_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,5,0.8,1.2,30,True,62.6314025070286,175,6.869319147961505,1.00532775216442,0.44571428571428573,0.039253252274065745,200.45227884542692,-73.37236201384076
smc_reversal_macd5_cross_recent_5_stop0.8_r1.8_h30_norisk,smc_discount_choch_long+smc_premium_choch_short,cross_recent_5,5,0.8,1.8,30,False,62.619678627314485,9,43.70503011578694,1.795280601046785,0.6666666666666666,4.85611445730966,46.08048371010227,-25.197259278378624
smc_reversal_macd5_cross_recent_5_stop0.8_r1.8_h30_risk,smc_discount_choch_long+smc_premium_choch_short,cross_recent_5,5,0.8,1.8,30,True,62.619678627314485,9,43.70503011578694,1.795280601046785,0.6666666666666666,4.85611445730966,46.08048371010227,-25.197259278378624
smc_reversal_macd5_cross_recent_5_stop0.8_r1.8_h60_norisk,smc_discount_choch_long+smc_premium_choch_short,cross_recent_5,5,0.8,1.8,60,False,62.619678627314485,9,43.70503011578694,1.795280601046785,0.6666666666666666,4.85611445730966,46.08048371010227,-25.197259278378624
smc_reversal_macd5_cross_recent_5_stop0.8_r1.8_h60_risk,smc_discount_choch_long+smc_premium_choch_short,cross_recent_5,5,0.8,1.8,60,True,62.619678627314485,9,43.70503011578694,1.795280601046785,0.6666666666666666,4.85611445730966,46.08048371010227,-25.197259278378624
smc_long_bias_macd60_hist_deceleration_stop1.25_r2.5_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,60,1.25,2.5,60,False,62.495528109080155,56,26.657911329632043,1.0398436846256387,0.5,0.4760341308862865,251.6013011749128,-142.95807761184187
smc_long_bias_macd60_hist_deceleration_stop1.25_r2.5_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,60,1.25,2.5,60,True,62.495528109080155,56,26.657911329632043,1.0398436846256387,0.5,0.4760341308862865,251.6013011749128,-142.95807761184187
phase_trend_macd1_cross_recent_5_stop1.25_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,1,1.25,1.8,60,True,62.415052537383716,184,13.034810397555702,1.007355636637527,0.45652173913043476,0.070841360856281,462.66021884106885,-86.15001208645481
smc_trend_filtered_macd1_cross_recent_5_stop0.8_r1.2_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,1,0.8,1.2,60,False,62.33289241493366,387,11.990804541925172,1.0028042938545108,0.49612403100775193,0.03098399106440613,541.0113267550478,-78.99006900141467
boundary_reversal_macd1_trend_stop1.25_r1.2_h60_risk,bottom_reclaim_long+top_reject_short,trend,1,1.25,1.2,60,True,62.19597841025248,40,77.51976899239162,1.1462851801550737,0.5,1.9379942248097906,228.7231699075419,-62.45830646056493
boundary_reversal_macd1_trend_hist_stop1.25_r1.2_h60_risk,bottom_reclaim_long+top_reject_short,trend_hist,1,1.25,1.2,60,True,62.19597841025248,40,77.51976899239162,1.1462851801550737,0.5,1.9379942248097906,228.7231699075419,-62.45830646056493
smc_ob_retest_macd5_hist_repair_stop0.8_r1.2_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,5,0.8,1.2,60,False,62.03744519428834,86,13.672961693904654,1.0179045206492887,0.36046511627906974,0.15898792667330994,188.73371808221054,-39.678895135453786
smc_ob_retest_macd5_hist_repair_stop0.8_r1.8_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,5,0.8,1.8,60,False,62.03744519428834,86,13.672961693904654,1.0179045206492887,0.36046511627906974,0.15898792667330994,188.73371808221054,-39.678895135453786
smc_ob_retest_macd5_hist_repair_stop0.8_r2.5_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,5,0.8,2.5,60,False,62.03744519428834,86,13.672961693904654,1.0179045206492887,0.36046511627906974,0.15898792667330994,188.73371808221054,-39.678895135453786
smc_long_bias_macd5_hist_repair_stop0.8_r1.8_h30_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_repair,5,0.8,1.8,30,True,62.03387451295604,119,8.959787352127023,1.0092319280424122,0.4117647058823529,0.07529233069014304,274.2837215370855,-49.00314661363882
smc_bos_fvg_macd1_hist_repair_stop0.8_r2.5_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,1,0.8,2.5,30,False,62.01011825779143,63,14.63775557201734,1.0247917036580727,0.4444444444444444,0.2323453265399578,135.25855241500904,-95.6801976070492
selective_bidirectional_session_macd60_hist_deceleration_stop0.8_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_deceleration,60,0.8,1.2,60,False,61.95631310994283,44,63.07066942808524,1.126829867710458,0.5454545454545454,1.4334243051837554,187.81768898397786,-127.94316967158011
selective_bidirectional_session_macd60_hist_deceleration_stop0.8_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_deceleration,60,0.8,1.2,60,True,61.95631310994283,44,63.07066942808524,1.126829867710458,0.5454545454545454,1.4334243051837554,187.81768898397786,-127.94316967158011
fast_boundary_reversal_macd1_cross_recent_5_stop0.8_r1.2_h60_norisk,fast_reversal_long+fast_reversal_short,cross_recent_5,1,0.8,1.2,60,False,61.83994347551611,22,52.75733521206348,1.2055111844620097,0.5,2.398060691457431,142.79265212161408,-46.29317012090905
fast_boundary_reversal_macd1_cross_recent_5_stop0.8_r1.2_h60_risk,fast_reversal_long+fast_reversal_short,cross_recent_5,1,0.8,1.2,60,True,61.83994347551611,22,52.75733521206348,1.2055111844620097,0.5,2.398060691457431,142.79265212161408,-46.29317012090905
smc_strict_bidirectional_macd1_hist_repair_stop1.25_r1.8_h30_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,hist_repair,1,1.25,1.8,30,True,61.745260995773926,181,6.678481023511267,1.004435619928627,0.47513812154696133,0.036897685212769434,336.6140475071843,-44.90935781666849
selective_bidirectional_macd5_trend_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend,5,0.8,1.8,60,False,61.631612636260066,601,19.063650197440438,1.0028706576250634,0.45923460898502494,0.03171988385597411,847.9236126508804,-74.48600773532962
selective_bidirectional_macd5_trend_hist_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend_hist,5,0.8,1.8,60,False,61.631612636260066,601,19.063650197440438,1.0028706576250634,0.45923460898502494,0.03171988385597411,847.9236126508804,-74.48600773532962
selective_bidirectional_core_macd5_trend_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend,5,0.8,1.8,60,False,61.631612636260066,601,19.063650197440438,1.0028706576250634,0.45923460898502494,0.03171988385597411,847.9236126508804,-74.48600773532962
selective_bidirectional_core_macd5_trend_hist_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend_hist,5,0.8,1.8,60,False,61.631612636260066,601,19.063650197440438,1.0028706576250634,0.45923460898502494,0.03171988385597411,847.9236126508804,-74.48600773532962
long_bias_macd1_hist_deceleration_stop0.8_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,hist_deceleration,1,0.8,1.2,60,False,61.60047796324178,485,9.878393132628844,1.0019065348849527,0.48041237113402063,0.020367820892018235,530.2138882304971,-99.7755355246336
smc_bos_fvg_macd5_trend_stop0.8_r2.5_h60_risk,smc_bos_fvg_long+smc_bos_fvg_short,trend,5,0.8,2.5,60,True,61.57061449349199,181,8.108521620280953,1.0053246549653718,0.4419889502762431,0.044798461990502504,335.2671867730678,-74.48600773532962
smc_bos_fvg_macd5_trend_hist_stop0.8_r2.5_h60_risk,smc_bos_fvg_long+smc_bos_fvg_short,trend_hist,5,0.8,2.5,60,True,61.57061449349199,181,8.108521620280953,1.0053246549653718,0.4419889502762431,0.044798461990502504,335.2671867730678,-74.48600773532962
smc_reversal_macd1_cross_recent_5_stop0.8_r1.2_h60_risk,smc_discount_choch_long+smc_premium_choch_short,cross_recent_5,1,0.8,1.2,60,True,61.20807824261892,114,11.630576177751209,1.009658919684995,0.40350877192982454,0.1020225980504492,467.4031237737363,-72.55220598283631
phase_plus_fast_macd60_trend_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,trend,60,1.25,2.5,60,False,61.11895679248785,513,10.613509177543165,1.0017009743787013,0.47368421052631576,0.020689101710610457,698.2609424770853,-87.6964209756843
phase_plus_fast_macd60_trend_hist_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,trend_hist,60,1.25,2.5,60,False,61.11895679248785,513,10.613509177543165,1.0017009743787013,0.47368421052631576,0.020689101710610457,698.2609424770853,-87.6964209756843
smc_long_bias_macd1_hist_deceleration_stop0.8_r1.2_h30_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,1,0.8,1.2,30,True,61.0709614724864,182,6.652382026513806,1.0053250179297337,0.44505494505494503,0.0365515495962297,351.87903775554514,-42.056426734015986
smc_long_bias_macd60_hist_repair_stop1.25_r1.8_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_repair,60,1.25,1.8,60,True,60.984804648674036,32,49.515822452685825,1.1769398012608017,0.5,1.547369451646432,137.91897118842098,-34.349855273540015
all_lightglow_macd1_hist_repair_stop0.8_r1.8_h30_norisk,bottom_breakdown_short+top_breakout_long+bottom_reclaim_long+top_reject_short+trend_ignition_long+trend_ignition_short+trend_pullback_long+trend_pullback_short+trend_transition_long+trend_transition_short+reversal_impulse_long+reversal_impulse_short+fast_reversal_long+fast_reversal_short+phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,hist_repair,1,0.8,1.8,30,False,60.87622898867919,539,14.656355632701889,1.0029767357543418,0.437847866419295,0.027191754420597194,757.0094380943337,-69.12482819220895
phase_short_macd1_hist_deceleration_stop1.25_r1.8_h60_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,1,1.25,1.8,60,False,60.795571709865584,382,10.744815056670632,1.002266677279779,0.4712041884816754,0.028127788106467624,893.6810261291903,-87.6964209756843
fast_boundary_reversal_macd1_cross_recent_5_stop1.25_r1.2_h30_norisk,fast_reversal_long+fast_reversal_short,cross_recent_5,1,1.25,1.2,30,False,60.72515588285505,22,50.61209374621467,1.1935627609853434,0.5,2.3005497157370303,140.9002633633063,-54.47370331392085
fast_boundary_reversal_macd1_cross_recent_5_stop1.25_r1.2_h30_risk,fast_reversal_long+fast_reversal_short,cross_recent_5,1,1.25,1.2,30,True,60.72515588285505,22,50.61209374621467,1.1935627609853434,0.5,2.3005497157370303,140.9002633633063,-54.47370331392085
selective_bidirectional_session_macd1_cross_recent_5_stop0.8_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,1,0.8,2.5,30,True,60.56345103184115,174,1.194950615765265,1.000864432824477,0.5057471264367817,0.006867532274513017,299.1657950501831,-99.7755355246336
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.2_h30_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.2,30,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.2_h30_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.2,30,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.2_h60_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.2,60,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.2_h60_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.2,60,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.8_h30_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.8,30,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.8_h30_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.8,30,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.8_h60_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.8,60,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r1.8_h60_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,1.8,60,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r2.5_h30_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,2.5,30,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r2.5_h30_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,2.5,30,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r2.5_h60_norisk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,2.5,60,False,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
boundary_continuation_macd5_hist_deceleration_stop1.25_r2.5_h60_risk,bottom_breakdown_short+top_breakout_long,hist_deceleration,5,1.25,2.5,60,True,60.495075249044824,5,55.84832208889202,1.5938863341060132,0.4,11.169664417778403,72.77049955086113,-47.5560966642297
selective_bidirectional_session_macd60_cross_recent_5_stop0.8_r1.2_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,60,0.8,1.2,30,False,60.40368498181692,11,13.639471763795882,1.1637506557403716,0.6363636363636364,1.2399519785268984,32.53913569292854,-32.53913569292854
selective_bidirectional_session_macd60_cross_recent_5_stop0.8_r1.2_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,60,0.8,1.2,30,True,60.40368498181692,11,13.639471763795882,1.1637506557403716,0.6363636363636364,1.2399519785268984,32.53913569292854,-32.53913569292854
smc_reversal_macd5_hist_repair_stop1.25_r2.5_h30_norisk,smc_discount_choch_long+smc_premium_choch_short,hist_repair,5,1.25,2.5,30,False,60.372694846519224,65,20.113093225292687,1.028921498461177,0.38461538461538464,0.30943220346604133,212.39597110252362,-43.0
smc_reversal_macd5_hist_repair_stop1.25_r2.5_h30_risk,smc_discount_choch_long+smc_premium_choch_short,hist_repair,5,1.25,2.5,30,True,60.372694846519224,65,20.113093225292687,1.028921498461177,0.38461538461538464,0.30943220346604133,212.39597110252362,-43.0
all_lightglow_macd5_trend_stop0.8_r2.5_h30_risk,bottom_breakdown_short+top_breakout_long+bottom_reclaim_long+top_reject_short+trend_ignition_long+trend_ignition_short+trend_pullback_long+trend_pullback_short+trend_transition_long+trend_transition_short+reversal_impulse_long+reversal_impulse_short+fast_reversal_long+fast_reversal_short+phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,5,0.8,2.5,30,True,60.34393438025077,187,5.439916870465822,1.0038850712713592,0.4385026737967914,0.029090464547945574,399.8785506993663,-74.48600773532962
all_lightglow_macd5_trend_hist_stop0.8_r2.5_h30_risk,bottom_breakdown_short+top_breakout_long+bottom_reclaim_long+top_reject_short+trend_ignition_long+trend_ignition_short+trend_pullback_long+trend_pullback_short+trend_transition_long+trend_transition_short+reversal_impulse_long+reversal_impulse_short+fast_reversal_long+fast_reversal_short+phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,0.8,2.5,30,True,60.34393438025077,187,5.439916870465822,1.0038850712713592,0.4385026737967914,0.029090464547945574,399.8785506993663,-74.48600773532962
smc_long_bias_macd1_hist_deceleration_stop0.8_r2.5_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,1,0.8,2.5,60,True,59.99415848067957,181,4.313808033261012,1.0031950149930837,0.43646408839779005,0.02383319355392824,395.8825809096197,-42.056426734015986
trend_transition_macd1_hist_deceleration_stop0.8_r2.5_h30_risk,trend_transition_long+trend_transition_short,hist_deceleration,1,0.8,2.5,30,True,59.947207563241285,182,3.7503497926081764,1.0025411982885242,0.44505494505494503,0.020606317541803167,416.63450338324765,-74.48600773532962
smc_strict_bidirectional_macd1_cross_recent_5_stop1.25_r1.8_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,1,1.25,1.8,60,True,59.87627456833148,178,1.3500424728699727,1.0008218786360459,0.47191011235955055,0.007584508274550409,348.6794106285088,-88.96885781471428
